id_cliente,nome,cognome,codice_fiscale,data_nascita,regione_residenza,comune_residenza,data_inizio_rapporto
1152,Vito,GRASSO,LNETZN39S55B181G,1952-11-11,Veneto,Verona,2017-04-30
1153,Maria,Fagiani,LBNLCU65M56B738D,2001-11-02,Valle d'Aosta,Aosta,2024-12-17
1154,Ferdinando,Bodoni,MRNCSR56H61H392A,1964-12-30,Basilicata,Potenza,2025-03-13
1155,Adele,Fagotto,CNVFRN27E17D289A,1986-08-16,Sardegna,Sassari,2024-04-05
1156,Lucio,Turchetta,CMLLND78D59H225K,1965-02-02,Liguria,La Spezia,2026-05-20
1157,ERMANNO,Moccia,FRRLVI21C20H107B,2005-05-28,Basilicata,Matera,2020-06-01
1158,Ermenegildo,Modigliani,PRTGRN29E56M105Z,1991-07-24,Piemonte,Alessandria,2022-02-13
1159,Simonetta,Marconi,CLLLBT42T52I928F,1962-04-15,Veneto,Treviso,2023-10-28
1160,Lucrezia,Mengolo,MRZPTR72L65E485Y,1960-08-02,Lombardia,Monza,2024-01-16
1161,Adelmo,Piovani,PZZLRA82C15I264I,1990-03-29,Valle d'Aosta,Aosta,2017-08-27
1162,Guglielmo,Antonioni,FRNSTN91E10I964Q,1994-08-09,Lazio,Viterbo,2018-07-26
1163,Nico,ARIOSTO,RNRRZO41P58H940X,1947-07-01,Emilia-Romagna,Modena,2016-10-07
1164,Galasso,Gabrieli,LNRCRN09D46D522D,2001-08-28,Sardegna,Oristano,2023-01-12
1165,Lidia,Sokolov,BFFTTV88T56C659U,1978-12-03,Trentino-Alto Adige,Trento,2020-11-03
1166,Hugo,Panicucci,CLVNNT81H09F780L,1954-12-15,Lazio,Roma,2025-04-19
1167,Napoleone,Roncalli,CPNSBN17T43D509K,1953-04-29,Veneto,Padova,2016-09-25
1168,Matilda,Porcellato,CNTRNT38R07G034R,1946-12-21,Liguria,La Spezia,2024-04-12
1169,Camillo,Roncalli,,1973-02-18,Abruzzo,L'Aquila,2025-02-10
1170,Virgilio,Maderno,CMRNTN89T24D391H,2001-08-18,Trentino-Alto Adige,Merano,2015-09-15
1171,Serena,Onisto,GBBFRN41M48E968N,1994-01-11,Sardegna,Oristano,2015-02-11
1172,Milo,Montecchi,GDNFRC77T30A236O,1993-01-31,Trentino-Alto Adige,Trento,2015-07-08
1173,Elladio,Casalodi,RNRPLA62A67F680O,1947-08-25,Liguria,Genova,2022-05-07
1174,Atenulf,Toscani,NTLRFL04P68I601K,1988-03-16,Lombardia,Brescia,2019-06-21
1175,Marcantonio,Vasari,LMBMRN81B64A770F,1989-06-25,Friuli-Venezia Giulia,Pordenone,2024-10-12
1176,Annunziata,Busoni,TRRDNI65B19L969P,1970-03-21,Trentino-Alto Adige,Merano,2023-10-24
1177,Ruggero,Federici,RCCGDI59M29L489S,1988-10-07,Trentino-Alto Adige,Trento,2024-09-20
1178,Loretta,Corcos,BNMFRZ82R51E899A,1999-06-26,Puglia,Bari,2023-08-04
1179,Vincenzo,Righi,PGFPRC37A20I917I,1985-04-27,Lazio,Roma,2018-10-02
1180,Ottavio,Antonini,GTTDIA54C09L218T,1980-09-25,Emilia-Romagna,Parma,2015-09-03
1181,Gianfranco,Mogherini,FLGMCL91R45C004W,1951-07-09,Trentino-Alto Adige,Trento,2019-10-29
1182,Martina,Comolli,MSCLNE12A18G452U,1945-12-24,Lombardia,Brescia,2022-05-18
1183,Rosina,Barracco,VCLJLD08H28D410P,1979-08-06,Veneto,Verona,2021-05-12
1184,Gianmarco,Fornaciari,MRCDNI54E08M125N,1996-06-29,Veneto,Verona,2024-06-16
1185,Gian,Norbiato,CBNMRH15L01E791O,1989-04-25,Trentino-Alto Adige,Trento,2026-03-08
1186,Stella,FORNACIARI,BMBRCR56L47C201Y,1998-01-14,Emilia-Romagna,Parma,2023-08-03
1187,Marta,Parpinel,CBTDNN64R24F556C,1945-06-02,Campania,Caserta,2025-05-10
1188,Dario,Cuzzocrea,CSLMLN94R12I065T,1948-07-05,Calabria,Cosenza,2022-07-26
1189,Luciano,Prada,FOABTC64H16C717E,1969-08-23,Puglia,Taranto,2022-02-11
1190,Torquato,Cardano,NTLDRN48L53M406G,1949-03-23,Friuli-Venezia Giulia,Pordenone,2023-10-28
1191,SOLE,Calgari,,1978-07-19,Lazio,Roma,2017-04-21
1192,Fernanda,Mantegna,BRNSNO82L29F082A,1984-02-02,Valle d'Aosta,Courmayeur,2020-01-29
1193,Alderano,Leoncavallo,BCCLME31C59A096A,1945-06-11,Liguria,Savona,2016-03-06
1194,Dionigi,Travaglio,CMRTNO60A02G391R,1968-08-29,Sicilia,Palermo,2022-05-21
1195,Nina,Foscari,PLZPRG20L46B861Q,1997-05-06,Abruzzo,Pescara,2025-05-02
1196,Ugolino,Corbo,SSNCML20A16C184S,2002-02-21,Marche,Pesaro,2025-01-08
1197,Liberto,Pininfarina,MPSLDC03A51A287B,1970-03-03,Toscana,Siena,2022-03-22
1198,Veronica,Segrè,CLLLRT05P13I208D,1952-06-06,Campania,Caserta,2022-12-01
1199,Caterina,Trillini,,1952-01-01,Molise,Campobasso,2016-09-07
1200,Carmelo,Puccini,CRDMRN59L28L687E,1961-11-10,Trentino-Alto Adige,Bolzano,2025-12-08
1201,Adelasia,Rossellini,BTAGRL60M29L740E,1972-12-22,Umbria,Terni,2025-03-08
1202,Girolamo,Ceri,VCLMRK78S63B006J,1979-08-05,Lombardia,Brescia,2025-02-23
1203,Sandro,Tacchini,CVNFBA65C26M199F,1982-12-16,Trentino-Alto Adige,Bolzano,2018-09-07
1204,Emilio,Gatto,CDRVNN51E29G592T,1954-08-13,Valle d'Aosta,Courmayeur,2017-06-21
1205,Coluccio,Greco,GRGLNE93S10D554U,1976-07-29,Piemonte,Cuneo,2020-12-15
1206,Jolanda,Scamarcio,CHDMRN54H62B557D,1990-01-20,Trentino-Alto Adige,Bolzano,2024-08-30
1207,Barbara,Baracca,BLLGTN23A45G795P,1982-11-30,Valle d'Aosta,Courmayeur,2019-05-08
1208,Amico,Giolitti,PTRDIA01R16F217C,1991-07-13,Umbria,Terni,2024-09-21
1209,Sole,Muratori,PSCMRA27M20C792I,1949-10-08,Valle d'Aosta,Aosta,2015-10-20
1210,Alina,Rosselli,LPPSPH98P30D651F,1980-02-29,Veneto,Treviso,2023-10-24
1211,Martino,Fantozzi,MRRSRS98P55H118I,1960-05-06,Veneto,Padova,2019-07-26
1212,Cipriano,Moschino,BCCMRK54S41M432V,1961-08-09,Molise,Campobasso,2026-04-15
1213,Alessia,Ceci,GNTMRN14B18H669S,1960-04-10,Basilicata,Potenza,2022-01-25
1214,Laureano,CECI,MRTRCC55P43L335J,2004-10-02,Emilia-Romagna,Bologna,2025-08-23
1215,Toni,Fagiani,TRLFLV18S48I359T,2005-12-08,Calabria,Reggio Calabria,2015-03-21
1216,Alderano,FIERAMOSCA,TRNNZE72P57A473C,1987-05-26,Toscana,Pisa,2017-06-15
1217,Nicoletta,Tuzzolino,VTTGNR88P46E027D,1992-02-16,Friuli-Venezia Giulia,Trieste,2026-04-14
1218,Ermes,Callegari,GMTVNN19P20E557T,1975-02-12,Friuli-Venezia Giulia,Pordenone,2025-02-24
1219,SOLE,Finzi,BMBPSL37L69F607C,1977-09-07,Abruzzo,L'Aquila,2025-04-16
1220,Pierpaolo,Simeoni,MLNDRT92E41A764R,1998-06-13,Calabria,Cosenza,2025-11-11
1221,Giorgio,Vivaldi,FRNBLS07L45B541Q,1964-10-05,Piemonte,Cuneo,2018-03-06
1222,Santino,Curci,PRNDNI82L13G336F,1977-03-31,Abruzzo,L'Aquila,2019-08-18
1223,Fulvio,Grasso,BNVGNC35C69E323L,2001-03-29,Lazio,Viterbo,2025-01-28
1224,Delfino,Corbo,RFFCLL86E25D544R,1974-09-18,Sicilia,Messina,2023-10-09
1225,Agostino,Casadei,TRVCLD98S60F080J,1991-08-29,Trentino-Alto Adige,Merano,2022-09-13
1226,Gianni,Roncalli,CTTRDF19B65L831Y,1970-11-16,Marche,Pesaro,2017-06-21
1227,Liana,Mortati,BRZRZO32B61F023U,1991-12-09,Toscana,Pisa,2021-07-01
1228,Pompeo,Dibiasi,MDRGNC66B43H861R,1946-05-26,Friuli-Venezia Giulia,Udine,2025-03-07
1229,Chiara,Orlando,TGLVLR55L02G826F,1945-06-16,Piemonte,Alessandria,2024-08-26
1230,Coluccio,Littizzetto,GRMTRT42L62L007V,1990-01-14,Lombardia,Brescia,2018-06-24
1231,Giorgio,Notarbartolo,NDRBTN91M08G281H,1997-07-03,Molise,Isernia,2016-10-23
1232,Simone,Gangemi,NFNCLC99T56G021W,1982-11-29,Veneto,Treviso,2023-12-14
1233,Clelia,Ziani,TRVRZO05R44G325U,1960-07-19,Friuli-Venezia Giulia,Udine,2024-10-10
1234,Rosa,Caironi,CSDFLP46R22H627V,1967-06-07,Abruzzo,Pescara,2018-01-16
1235,Claudia,Quasimodo,BRSMTT82M68E968G,1986-05-17,Friuli-Venezia Giulia,Pordenone,2019-02-11
1236,Antonina,Tresoldi,PCNSNR95L22L806G,1973-02-07,Lombardia,Monza,2026-04-20
1237,ALFREDO,Gaggini,RMNSRN42B10L950A,1981-10-22,Emilia-Romagna,Rimini,2025-05-06
1238,Piergiuseppe,Bacosi,GRTMCL87H52C650U,2000-03-12,Emilia-Romagna,Modena,2021-10-13
1239,Guido,Sabatini,MCNMRN89S09I282E,1949-10-21,Lazio,Viterbo,2023-10-22
1240,Nadia,Curci,ZCCPLM82H24E321T,1986-04-16,Campania,Caserta,2016-03-21
1241,Marcella,Navarria,TRTBRR42H20F784L,1971-01-26,Valle d'Aosta,Aosta,2025-10-19
1242,Loretta,Gentilini,MRRCRI92B61E371E,1949-10-04,Marche,Macerata,2019-08-07
1243,Luca,Tamburini,PSLRKE33T16D785Z,1971-12-30,Lombardia,Bergamo,2021-12-21
1244,MARTINO,Romiti,CMUFBZ41A44C024X,1955-04-17,Lazio,Latina,2016-07-04
1245,BEATRICE,Mastroianni,ZCCFRN50R63A774T,1954-04-18,Valle d'Aosta,Aosta,2025-08-16
1246,Gaetano,Cabrini,PRNGLM18T11F727W,1981-04-18,Sicilia,Messina,2025-11-06
1247,Michelangelo,Petrucci,PVNBNC94E20G128B,2004-01-18,Umbria,Terni,2017-10-06
1248,Bruno,Moccia,RBBNGN31P05H177B,1960-04-27,Puglia,Lecce,2026-06-22
1249,Guglielmo,Aulenti,GRZGNR31D55G933M,1953-12-22,Friuli-Venezia Giulia,Pordenone,2026-01-21
1250,Paola,Gaggini,NSTGLN31A28G559U,1982-05-27,Puglia,Foggia,2024-07-12
1251,Saverio,Rosiello,VVNFRD52C68F574Q,1972-02-29,Liguria,Savona,2015-10-07
1252,Beatrice,Piazzi,,1957-07-01,Piemonte,Alessandria,2025-06-30
1253,Vittoria,Gianvecchio,VCLMCL09T45D480C,1990-02-23,Lombardia,Pavia,2019-09-23
1254,Sonia,Gradenigo,CFFMLN90M18D386O,1976-07-26,Valle d'Aosta,Aosta,2022-08-11
1255,Coluccio,Gentilini,VSNGNR59E59L010G,1972-03-06,Campania,Caserta,2023-11-02
1256,Arnulfo,Sbarbaro,TMBRFL08C41G012U,2004-02-14,Sardegna,Oristano,2019-01-17
1257,Ricciotti,Zaccardo,NPLMTD90C03H341P,1974-01-28,Umbria,Perugia,2022-10-22
1258,Michelangelo,Bocelli,GRFLPN91R56E639J,1965-10-15,Piemonte,Novara,2017-03-01
1259,Irma,Chiesa,GBRRCC39P63H259O,1966-03-25,Friuli-Venezia Giulia,Trieste,2017-05-13
1260,Leopoldo,Montalcini,TMSLRT18P22G290L,1950-10-11,Molise,Isernia,2016-05-22
1261,Luchino,Alboni,DSCRNT15B20A650L,1999-06-01,Valle d'Aosta,Courmayeur,2015-08-30
1262,Virgilio,Porcellato,FRRFLR76C27B921F,1996-06-23,Liguria,Savona,2019-06-25
1263,Amadeo,Taliani,MNTBRR12L19H532X,1959-07-18,Trentino-Alto Adige,Merano,2024-09-25
1264,Giulietta,Pedersoli,PRRSLT17H46B001K,2004-12-27,Marche,Macerata,2017-02-27
1265,Lorenzo,Norbiato,RCCFRN63B06C771W,1995-12-26,Liguria,La Spezia,2016-08-12
1266,Pasquale,Filogamo,NCLSLO81B11E875W,1962-01-22,Molise,Isernia,2019-08-27
1267,Luisa,Caccianemico,PRTGST71A62E015Q,1951-01-10,Lazio,Latina,2024-11-04
1268,Cesare,Disdero,TRPLSN00H13D298C,1954-01-20,Valle d'Aosta,Courmayeur,2017-08-24
1269,Alphons,Zoppetto,BNNFDL24S60F373G,1967-07-22,Piemonte,Alessandria,2023-10-04
1270,Fiorenzo,Ungaretti,MSTBRC87C20E025L,1992-12-11,Sardegna,Cagliari,2020-05-31
1271,Antonina,Eco,NDETNN19M41G662R,1993-12-24,Liguria,Genova,2017-06-27
1272,Angelo,Valmarana,MZZGLI13H22B914N,1975-05-01,Lazio,Roma,2024-06-14
1273,Camilla,Travaglia,CLGMRD24R05G571G,1974-07-28,Lombardia,Pavia,2016-05-25
1274,Martino,Santorio,SGNDNL85P43D662J,1948-03-04,Calabria,Cosenza,2022-10-04
1275,Gioffre,Ossola,GRDMLN24L02D863R,1994-06-22,Marche,Ancona,2025-09-27
1276,Atenulf,Solari,TRVBTC84S11L845L,2003-05-07,Piemonte,Novara,2022-11-09
1277,Vincentio,Zanzi,VRGGLS36H45E836C,1949-12-19,Sardegna,Cagliari,2015-08-04
1278,Mariana,Ficino,RGGPTZ55L43F287V,1994-07-27,Basilicata,Potenza,2025-10-24
1279,Alfio,Strangio,MGLPTZ61R13D293I,1994-04-21,Emilia-Romagna,Rimini,2018-02-02
1280,Stefano,Luna,TRNNGN24B10L612F,1962-05-17,Calabria,Catanzaro,2022-09-11
1281,Bianca,VENIER,MZZNNS68A02D260F,1982-01-22,Marche,Ancona,2016-01-11
1282,Orlando,Farinelli,VNVRND87L64F480L,1950-01-31,Puglia,Bari,2017-11-04
1283,Venancio,Emo,BZZGML12M71B966X,1971-03-27,Marche,Ancona,2017-11-28
1284,Victoria,Gangemi,BNMGSN63D59G851N,1993-10-10,Valle d'Aosta,Courmayeur,2019-08-14
1285,Daria,Anguissola,PRTTTE88B10A051C,1984-10-16,Sicilia,Catania,2021-10-15
1286,Gioacchino,Montalti,PLLFDC47L02B667S,1973-08-10,Lazio,Viterbo,2026-04-17
1287,Elmo,Gozzi,RMNLDC26S64L869Z,1970-02-06,Sardegna,Sassari,2016-10-04
1288,Guarino,Pizzo,PRGLCU48E27L723X,1956-01-06,Veneto,Padova,2023-05-09
1289,Franco,SRAFFA,LTRPLA05T65E848F,2003-04-23,Veneto,Treviso,2025-03-06
1290,Dionigi,Garobbio,CRCCRL20M03B943H,1971-12-14,Veneto,Treviso,2016-11-23
1291,Adelasia,Monaco,GRNTRS91T13D045G,1979-07-06,Piemonte,Cuneo,2024-12-16
1292,Adelasia,Luciani,GSSCRD97B53I864K,2004-04-01,Emilia-Romagna,Bologna,2021-11-04
1293,Valeria,Finotto,VTTMRD25C17A358A,1968-07-21,Sicilia,Messina,2019-11-09
1294,Ruggiero,Soderini,CRCFDC04L06A854U,1950-02-15,Emilia-Romagna,Rimini,2017-06-13
1295,Mariana,Boito,RCCRSR47M24B533A,1986-08-02,Friuli-Venezia Giulia,Pordenone,2024-07-04
1296,Rembrandt,BASADONNA,FOAVRN40A19A146R,1986-12-05,Lombardia,Monza,2020-05-05
1297,Eraldo,Mortati,DDUMRZ59D69G889Z,1967-06-04,Sardegna,Cagliari,2021-08-20
1298,Arsenio,Peranda,CRRLMR64B48B949J,1967-06-23,Liguria,Savona,2015-04-12
1299,ELIANA,FERRARI,RSLLFA56B67C616Z,1984-10-25,Veneto,Padova,2025-05-18
1300,Chiara,Trotta,VLTRNT18P51A571X,1994-12-08,Liguria,Savona,2019-11-20
1301,Costanzo,Bocelli,TRPVTR02R64B810E,1973-03-05,Calabria,Cosenza,2016-06-08
1302,Lidia,Migliaccio,BRFMLE13S48A061R,1956-05-31,Veneto,Treviso,2020-02-07
1303,Orazio,Agazzi,PDRPRN15D25G729T,2003-09-23,Piemonte,Torino,2015-11-12
1304,Amleto,Zarlino,NTNSNO60R21E149J,1965-06-14,Friuli-Venezia Giulia,Pordenone,2016-05-13
1305,Ignazio,Pederiva,GBRSLS78E52G813L,1993-06-27,Piemonte,Alessandria,2016-01-02
1306,Rodolfo,Soffici,SNTNNT46D05D068Z,1966-04-06,Emilia-Romagna,Bologna,2019-07-30
1307,ETTA,Druso,GRNRNT47T41E649E,1970-05-26,Emilia-Romagna,Rimini,2018-03-18
1308,Olga,Mantegazza,BTGMRN52T29F826E,1978-08-14,Sardegna,Oristano,2025-07-22
1309,Serena,Gentileschi,CVLMRA26L54L521B,1958-06-19,Liguria,La Spezia,2015-07-29
1310,Piermaria,Scaduto,RGGSVD59H51D527J,1964-04-11,Molise,Isernia,2023-07-01
1311,Gabriella,Piacentini,TRTTTE31D23C045W,1952-01-15,Liguria,Savona,2016-09-25
1312,Antonia,Ferrari,SCRPRG47S50C279Q,1994-03-09,Sardegna,Oristano,2024-05-17
1313,Panfilo,Cipolla,CNVRCC38R54A512E,2004-02-21,Puglia,Foggia,2024-11-21
1314,Galasso,Gagliardi,VLLRMG84L70F564E,1966-10-23,Sicilia,Messina,2023-02-13
1315,Raffaele,Esposito,RSTGRM49R62B838P,1981-10-11,Abruzzo,L'Aquila,2023-02-12
1316,Guarino,Zanzi,PGNPRC25C14D422U,1999-04-19,Liguria,La Spezia,2020-03-02
1317,Ruggero,Gozzano,SPNGRC78R17H898M,1993-03-26,Puglia,Lecce,2020-06-29
1318,Eliana,Barberini,BCLRRA02A30L290N,1970-09-27,Lombardia,Brescia,2022-08-30
1319,Susanna,Bernardini,BLZLCU45D64B613A,1989-05-03,Sardegna,Oristano,2019-06-11
1320,Giampaolo,Martucci,RSNRSN40R29I919X,1994-10-03,Lombardia,Brescia,2025-07-16
1321,Riccardo,Sibilia,DLBJCP38B66G034Y,1951-07-21,Emilia-Romagna,Modena,2017-12-20
1322,Ermes,Corcos,PRDCRN68R14B689G,1981-02-04,Emilia-Romagna,Modena,2020-05-31
1323,Annamaria,Viola,LLLGNT14S45L816N,1999-08-13,Calabria,Cosenza,2017-06-01
1324,Renzo,Cagnin,CHTLLN60L16B818Z,1981-09-07,Liguria,La Spezia,2025-02-01
1325,Marisa,Antonucci,RSSFRZ57A56M275Y,1961-06-17,Abruzzo,Chieti,2026-06-04
1326,Germana,Zito,MRSCLD47B46B450D,1985-09-09,Liguria,Savona,2023-07-05
1327,Eleanora,Mantegazza,CNTCSN85D61D470M,1965-11-02,Veneto,Verona,2021-09-01
1328,Lamberto,Brambilla,TLNLDN79R54B802T,1970-08-05,Umbria,Terni,2022-03-29
1329,Mirco,Grimani,TSLGNN66A16D447Q,1983-08-17,Piemonte,Novara,2026-08-23
1330,Fabio,Berlusconi,MRSGLM57L11A405M,1955-08-21,Friuli-Venezia Giulia,Trieste,2021-06-16
1331,Guarino,Satta,MNTPLA04C28M013M,1999-05-20,Friuli-Venezia Giulia,Udine,2017-05-19
1332,Eleanora,Altera,MRZLLN25M13E173K,1960-02-24,Trentino-Alto Adige,Merano,2015-08-13
1333,Amleto,JOVINELLI,MRBMRK65L54H602A,1945-08-07,Umbria,Perugia,2025-12-14
1334,Massimo,Chiappetta,GSSFRD62E49A852L,1984-11-28,Sicilia,Siracusa,2017-10-30
1335,Roberto,Brenna,TMODMN02C66I203Q,1984-11-14,Abruzzo,Pescara,2024-09-11
1336,Coriolano,Golino,CEOLCI08C19I632H,1976-09-25,Veneto,Verona,2016-10-09
1337,Gilberto,Broschi,LSAVRN01T26D689P,1969-10-09,Lombardia,Brescia,2025-03-03
1338,Susanna,Bonaventura,SCDSRN42S04G564W,1948-06-10,Abruzzo,L'Aquila,2024-09-20
1339,Dario,Bertoni,FLPRAI23B23M322S,2004-04-24,Trentino-Alto Adige,Merano,2015-10-19
1340,Carlo,Agazzi,GNNGCB06T43E159S,2005-05-30,Marche,Ancona,2019-05-22
1341,Ludovico,Trussardi,SLVMME90M20H589C,1956-10-28,Molise,Isernia,2019-06-15
1342,Flavio,Scotto,BNGRMR23P41A811L,1945-04-15,Molise,Campobasso,2024-09-27
1343,Federigo,Fibonacci,CLLFRC89B63I199K,1968-08-08,Trentino-Alto Adige,Bolzano,2023-07-13
1344,Benvenuto,Farinelli,MGLFDC20L21L004W,1971-12-04,Umbria,Perugia,2020-03-14
1345,Carla,Malenchini,TLDVNI27L49I878T,1993-10-02,Lazio,Viterbo,2025-10-15
1346,Matteo,Giusti,GRMGRG96C03A621W,1982-08-24,Calabria,Catanzaro,2025-01-11
1347,Azeglio,Tafuri,BGNPCC10S65L693R,2004-04-07,Toscana,Livorno,2017-07-19
1348,Lauretta,SABATINI,BRNGRL75H23H331X,1998-12-04,Calabria,Catanzaro,2024-03-29
1349,Clelia,Bodoni,MCCRBT45T66F175F,1950-06-16,Trentino-Alto Adige,Bolzano,2022-04-01
1350,Napoleone,Tartaglia,STFLCU69T47C430Y,1968-05-22,Emilia-Romagna,Rimini,2016-03-23
1351,Bianca,Donatoni,NSCLRT59M11L977W,1985-02-28,Puglia,Taranto,2024-03-11
1352,Natalia,Pincherle,SCRRCC19C64I082T,2000-01-09,Campania,Napoli,2022-05-24
1353,Orlando,Puccini,CLIGRL48S05E295D,1953-02-05,Piemonte,Cuneo,2022-06-23
1354,Mirko,Angeli,DSSNZE75C47A989T,1977-06-27,Lazio,Latina,2019-06-14
1355,Alderano,Peranda,CNTGRC43D41F365Y,1959-06-25,Molise,Isernia,2023-05-21
1356,Ottone,Cugia,VNLGSV29D56G502B,1946-10-19,Sicilia,Palermo,2017-04-19
1357,Lidia,Tarchetti,RCCRMS62S42D812E,1965-08-20,Veneto,Verona,2020-07-18
1358,Coriolano,Boitani,SNSJCP18D57M209L,1956-10-08,Liguria,La Spezia,2021-01-20
1359,SIMONE,Gagliano,STRLBC39S46D666I,1982-04-08,Abruzzo,Chieti,2015-06-15
1360,Elisa,Mattarella,CSTDMC67E51H795M,1980-02-03,Lombardia,Pavia,2019-05-11
1361,Nico,Ceri,ZTTSLT08A55D982G,1972-02-09,Emilia-Romagna,Bologna,2021-02-23
1362,Piermaria,Gozzi,MGHTZN29H21L890N,1971-02-17,Marche,Pesaro,2024-08-19
1363,Zaira,Simeoni,VTTMSM73H63C078C,1979-04-23,Toscana,Pisa,2015-05-22
1364,Zaira,Cendron,GRMGLR31M59F061L,1954-09-19,Campania,Caserta,2025-02-21
1365,Veronica,Antonioni,TRLCSR49C60D477C,1987-10-11,Veneto,Vicenza,2017-06-11
1366,Biagio,Trupiano,SCNGFR08M53I373I,1995-04-28,Sardegna,Cagliari,2018-10-18
1367,Fredo,Leopardi,RTLNNZ60D08G782K,2000-04-23,Valle d'Aosta,Courmayeur,2025-08-15
1368,Adamo,Monaco,SPRNNE34H56D394S,1967-08-12,Valle d'Aosta,Courmayeur,2024-03-27
1369,Claudia,Valguarnera,FRNRBT77B10H882V,1998-09-19,Friuli-Venezia Giulia,Pordenone,2024-02-13
1370,Augusto,Ferraris,GRSNCL54T67L190S,1993-12-12,Umbria,Terni,2026-03-18
1371,Agostino,Manacorda,FTTMLE37A41G974Y,1994-10-10,Abruzzo,Chieti,2016-10-29
1372,Evangelista,Quasimodo,PCTMRS99C15G702E,1959-07-18,Lombardia,Milano,2017-09-22
1373,Orazio,Vitturi,RGGGRC13E15C946J,1989-06-05,Piemonte,Cuneo,2018-10-30
1374,Gaetano,Sanguineti,CZZDNG41A44A527I,1980-10-31,Calabria,Catanzaro,2015-03-17
1375,Stella,Mogherini,PCLLME40T53F916P,1991-11-16,Sicilia,Messina,2022-03-25
1376,Alfredo,Rizzo,PTRFRN41R67I188C,1963-05-06,Lombardia,Pavia,2023-04-30
1377,AMICO,Longhena,ZNINNL65A64H715R,1959-09-26,Sicilia,Catania,2025-08-17
1378,Laura,Cherubini,BCCBLS17C44F618R,1972-12-23,Valle d'Aosta,Aosta,2019-03-18
1379,Ettore,Gibilisco,MMOLRA43B14D712E,1998-05-02,Valle d'Aosta,Courmayeur,2018-07-05
1380,Luisa,Bonanno,PCCGST67L61I501W,1962-04-14,Friuli-Venezia Giulia,Trieste,2021-02-27
1381,Paolo,Costanzi,FGZMRA20B25L841M,2001-01-10,Molise,Isernia,2024-01-17
1382,Stella,Gulotta,GRDNNT82S18A245K,1958-09-04,Trentino-Alto Adige,Merano,2017-04-23
1383,Arnaldo,Gatto,BSSNSD28D45M347F,1974-08-15,Valle d'Aosta,Courmayeur,2021-03-21
1384,Susanna,Cibin,MNTSVD96S62E251K,1960-01-31,Sicilia,Catania,2015-01-22
1385,Aldo,TONINELLI,SRNLFA85T63E464W,1957-11-10,Puglia,Lecce,2018-09-12
1386,Amalia,Boldù,FLPRNT04D08G252F,1990-11-28,Sardegna,Cagliari,2024-11-10
1387,Silvestro,Aldobrandi,BTTNNN65C53C272F,1995-04-03,Campania,Napoli,2023-10-27
1388,Enzo,Valguarnera,LMBGMM71H17E173T,1973-06-09,Friuli-Venezia Giulia,Pordenone,2016-10-02
1389,Ermes,Finetti,MNTGBL41E53B267S,1957-10-27,Sicilia,Messina,2024-10-21
1390,Fernanda,Lucchesi,BDRRCR77S62F511M,1984-01-24,Abruzzo,Chieti,2022-10-23
1391,Marta,Pisacane,FLLCML05L26B121L,1983-01-18,Campania,Salerno,2019-10-18
1392,Luciana,Fo,MNCTZN86D29G358B,1961-01-22,Trentino-Alto Adige,Bolzano,2015-03-29
1393,Paulina,Marconi,,1953-06-11,Marche,Pesaro,2023-04-10
1394,Veronica,Grifeo,TRLLLR39A07I930E,2002-07-27,Veneto,Vicenza,2025-09-26
1395,Filippo,Montesano,TRTVRN49T11E938L,1996-05-02,Veneto,Verona,2015-09-07
1396,Ottone,Deledda,SLRVNI85D43G605A,1960-08-04,Lazio,Frosinone,2025-08-14
1397,Coriolano,Abatantuono,BNGDRN35A10E804V,1947-08-03,Valle d'Aosta,Courmayeur,2018-06-08
1398,Orazio,Zoppetto,CGNNNR47D21C041J,1950-01-11,Valle d'Aosta,Aosta,2024-12-11
1399,Piersanti,Palmisano,LTTLCN83A10I301C,2003-10-10,Umbria,Perugia,2015-05-17
1400,Amico,Casarin,CVSGSP58D44L937I,1997-08-25,Calabria,Reggio Calabria,2023-03-20
1401,Erika,Baglioni,DRSLBT14B64C506L,1950-10-30,Basilicata,Potenza,2019-04-30
1402,Rolando,Volterra,JVNLSS89R56A645J,1948-12-29,Valle d'Aosta,Courmayeur,2021-03-07
1403,Lisa,Correr,BCLLVI86L01A373H,1972-12-01,Lazio,Roma,2021-02-20
1404,Stefano,Righi,PMTFDC01R69A445C,1995-10-18,Basilicata,Potenza,2025-05-20
1405,Flavia,Bocca,LMBSNT25E41H219A,1998-01-13,Valle d'Aosta,Courmayeur,2015-06-14
1406,Guarino,Farinelli,SGNDLS83A28G047F,1967-02-19,Liguria,Genova,2021-11-26
1407,Romana,Rocca,GNNNTN36H43G412U,1956-11-28,Trentino-Alto Adige,Merano,2021-12-18
1408,Nanni,Saraceno,VRDTTR47S69D997H,1982-02-21,Lombardia,Brescia,2020-01-26
1409,Liliana,Vigorelli,MCHSLV44L06G225I,1984-06-09,Sardegna,Sassari,2020-12-07
1410,Pasquale,Palladio,NPLLMR18S65L582F,1985-05-05,Campania,Caserta,2018-10-28
1411,Simone,Veneziano,MMORFL11R49L533U,1983-12-04,Umbria,Perugia,2022-10-12
1412,Edoardo,Monte,SCHRBT96P68H324R,1994-06-28,Friuli-Venezia Giulia,Pordenone,2021-01-12
1413,Ezio,Bataglia,TLDNNE76H58G777Y,1955-05-07,Toscana,Firenze,2026-08-06
